wild_1	wild_2	score	bit_score	E_value	log_E_value	per_identity
4G0N_B	5CYK_A	17.0	11.1566	5114.12	8.539760620573878	22.22222222222222
4G2V_A	5CYK_A	29.0	15.779	207.183	5.333602460687297	41.66666666666667
4G2V_B	5CYK_A	0.0	0.0	inf	inf	0.0
4HRN_A	5CYK_A	30.0	16.1642	123.411	4.815520248503327	54.54545454545454
4HRN_D	5CYK_A	14.0	10.001	10628.4	9.271284942603538	100.0
4L0P_A	5CYK_A	19.0	11.927	3007.88	8.008990790656938	21.62162162162162
4L0P_B	5CYK_A	21.0	12.6974	1413.41	7.253760503369691	31.818181818181817
4MYW_A	5CYK_A	25.0	14.2382	480.417	6.174654476757069	50.0
4MYW_B	5CYK_A	34.0	17.705	41.6314	3.728854690235465	23.684210526315788
4NZW_A	5CYK_A	21.0	12.6974	1842.26	7.518748357777308	44.44444444444444
4NZW_B	5CYK_A	29.0	15.779	176.791	5.174968243930465	38.095238095238095
4O27_A	5CYK_A	21.0	12.6974	1861.96	7.529384975329144	44.44444444444444
4O27_B	5CYK_A	27.0	15.0086	338.981	5.825944058612107	27.27272727272727
4OFY_A	5CYK_A	31.0	16.5494	111.991	4.71841851092343	55.55555555555556
4OFY_D	5CYK_A	39.0	19.631	13.0861	2.571550598172896	43.47826086956522
4RA0_A	5CYK_A	38.0	19.2458	15.8599	2.7637939110165846	22.22222222222222
4RA0_C	5CYK_A	39.0	19.631	9.09413	2.207629150440297	38.095238095238095
4RS1_A	5CYK_A	22.0	13.0826	1056.94	6.963133219831451	30.76923076923077
4RS1_B	5CYK_A	28.0	15.3938	259.661	5.5593769341147095	66.66666666666666
4WND_A	5CYK_A	29.0	15.779	200.557	5.301098495620892	41.66666666666667
4WND_B	5CYK_A	0.0	0.0	inf	inf	0.0
4Y61_A	5CYK_A	26.0	14.6234	399.202	5.989467554444799	37.5
4Y61_B	5CYK_A	33.0	17.3198	51.063	3.933060164493946	27.77777777777778
4YEB_A	5CYK_A	29.0	15.779	176.868	5.175403691642622	33.33333333333333
4YEB_B	5CYK_A	33.0	17.3198	53.5055	3.9797844523563364	37.93103448275862
4YFD_A	5CYK_A	26.0	14.6234	383.811	5.950150243923701	37.5
4YFD_B	5CYK_A	35.0	18.0902	39.4996	3.6762905452735235	37.5
5CXB_A	5CYK_A	2310.0	894.419	0.0	-inf	97.84482758620689
5CXB_B	5CYK_A	82.0	36.1946	6.25117e-05	-9.680156818741652	24.293785310734464
5CYK_A	5CYK_A	2362.0	914.45	0.0	-inf	100.0
5CYK_B	5CYK_A	83.0	36.5798	5.75965e-05	-9.762048755997517	24.293785310734464
5F4E_A	5CYK_A	26.0	14.6234	403.368	5.999849296642375	38.88888888888889
5F4E_B	5CYK_A	33.0	17.3198	60.0726	4.095553830762086	34.78260869565217
5K39_A	5CYK_A	27.0	15.0086	280.725	5.637375542458602	28.846153846153843
5K39_B	5CYK_A	29.0	15.779	155.905	5.049246847390364	27.77777777777778
5M2O_A	5CYK_A	26.0	14.6234	423.91	6.049521168549791	33.33333333333333
5M2O_B	5CYK_A	30.0	16.1642	82.1387	4.408409281765722	28.205128205128204
5TAR_A	5CYK_A	47.0	22.7126	0.89974	-0.1056494462831486	30.0
5TAR_B	5CYK_A	28.0	15.3938	219.475	5.391238330812272	38.095238095238095
5UFE_A	5CYK_A	48.0	23.0978	0.821744	-0.19632636795518527	30.0
5UFE_B	5CYK_A	0.0	0.0	inf	inf	0.0
1A22_A	5CYK_B	29.0	15.779	127.479	4.847951645150625	21.27659574468085
1A22_B	5CYK_B	29.0	15.779	143.392	4.965582138603732	40.0
1BP3_A	5CYK_B	29.0	15.779	143.918	4.969243692936492	21.27659574468085
1BP3_B	5CYK_B	31.0	16.5494	70.2617	4.252226842388974	25.0
1C1Y_A	5CYK_B	17.0	11.1566	3687.37	8.212668745789342	66.66666666666666
1C1Y_B	5CYK_B	17.0	11.1566	3297.25	8.100844066705994	50.0
1E50_A	5CYK_B	19.0	11.927	1944.81	7.5729195649056	25.925925925925924
1E50_B	5CYK_B	17.0	11.1566	4219.93	8.347573819214755	50.0
1FC2_C	5CYK_B	26.0	14.6234	193.21	5.263777680273292	28.57142857142857
1FC2_D	5CYK_B	25.0	14.2382	446.263	6.100908464322192	32.0
1FFW_A	5CYK_B	24.0	13.853	543.681	6.298362677799121	24.615384615384617
1FFW_B	5CYK_B	21.0	12.6974	963.902	6.870989629691805	50.0
1GUA_A	5CYK_B	17.0	11.1566	3786.94	8.23931358410055	66.66666666666666
1GUA_B	5CYK_B	17.0	11.1566	3293.9	8.099827552049685	50.0
1JTD_A	5CYK_B	29.0	15.779	124.446	4.823871886874796	29.545454545454547
1JTD_B	5CYK_B	34.0	17.705	38.333	3.646311144005159	37.93103448275862
1JTG_A	5CYK_B	29.0	15.779	125.541	4.832632398446317	32.5
1JTG_B	5CYK_B	27.0	15.0086	212.601	5.359417169565647	25.0
1K8R_A	5CYK_B	18.0	11.5418	2677.24	7.892541692097988	22.916666666666664
1K8R_B	5CYK_B	22.0	13.0826	930.534	6.83575861490965	50.0
1LFD_A	5CYK_B	0.0	0.0	inf	inf	0.0
1LFD_B	5CYK_B	18.0	11.5418	2774.88	7.928362782002275	22.916666666666664
1WQJ_B	5CYK_B	25.0	14.2382	336.534	5.818699184099445	26.08695652173913
1WQJ_I	5CYK_B	28.0	15.3938	117.671	4.76789259478255	50.0
1YCS_A	5CYK_B	24.0	13.853	496.487	6.207557299859459	21.73913043478261
1YCS_B	5CYK_B	23.0	13.4678	816.27	6.704745182587555	18.51851851851852
2AW2_A	5CYK_B	21.0	12.6974	1080.8	6.985456786645989	23.25581395348837
2AW2_B	5CYK_B	17.0	11.1566	3677.01	8.20985520090595	36.36363636363637
2C5D_A	5CYK_B	42.0	20.7866	3.91522	1.3648715219890954	36.11111111111111
2C5D_C	5CYK_B	25.0	14.2382	351.526	5.862283677220717	50.0
2DVW_A	5CYK_B	24.0	13.853	613.301	6.418855843154007	36.36363636363637
2DVW_B	5CYK_B	0.0	0.0	inf	inf	0.0
2G2U_A	5CYK_B	22.0	13.0826	969.267	6.876540115731763	50.0
2G2U_B	5CYK_B	27.0	15.0086	212.601	5.359417169565647	25.0
2KSO_A	5CYK_B	0.0	0.0	inf	inf	0.0
2KSO_B	5CYK_B	25.0	14.2382	345.666	5.845472990919249	62.5
2REX_A	5CYK_B	24.0	13.853	438.308	6.082921859596772	60.0
2REX_B	5CYK_B	46.0	22.3274	0.896112	-0.10968987381905558	24.074074074074073
2WPT_A	5CYK_B	17.0	11.1566	3703.31	8.216982293315654	44.44444444444444
2WPT_B	5CYK_B	24.0	13.853	476.904	6.167315212771625	45.45454545454545
3BT1_A	5CYK_B	29.0	15.779	106.212	4.66543709677474	80.0
3BT1_U	5CYK_B	43.0	21.1718	2.73092	1.004638548763353	24.137931034482758
3BX1_A	5CYK_B	24.0	13.853	507.448	6.229394242612058	38.88888888888889
3BX1_C	5CYK_B	33.0	17.3198	45.069	3.808194648748396	27.450980392156865
3EG5_A	5CYK_B	35.0	18.0902	20.1159	3.001510547130132	29.850746268656714
3EG5_B	5CYK_B	26.0	14.6234	351.057	5.860948603443917	26.08695652173913
3F1S_A	5CYK_B	40.0	20.0162	7.21137	1.9756589471161343	32.0
3F1S_B	5CYK_B	42.0	20.7866	3.73474	1.3176782043813131	28.57142857142857
3KUD_A	5CYK_B	18.0	11.5418	2537.43	7.83890703676264	22.916666666666664
3KUD_B	5CYK_B	17.0	11.1566	3293.9	8.099827552049685	50.0
3LB6_A	5CYK_B	13.0	9.61583	11260.4	9.329047425041406	50.0
3LB6_C	5CYK_B	30.0	16.1642	112.346	4.721583394971278	32.0
3MZG_A	5CYK_B	16.0	10.7714	5315.15	8.578316512390986	66.66666666666666
3MZG_B	5CYK_B	35.0	18.0902	21.4401	3.0652630003708285	30.0
3N06_A	5CYK_B	16.0	10.7714	5130.53	8.542964246668465	66.66666666666666
3N06_B	5CYK_B	35.0	18.0902	21.4401	3.0652630003708285	30.0
3N0P_A	5CYK_B	16.0	10.7714	5130.53	8.542964246668465	66.66666666666666
3N0P_B	5CYK_B	35.0	18.0902	21.4401	3.0652630003708285	30.0
3N4I_A	5CYK_B	22.0	13.0826	969.267	6.876540115731763	50.0
3N4I_B	5CYK_B	27.0	15.0086	212.601	5.359417169565647	25.0
3NCB_A	5CYK_B	16.0	10.7714	5130.53	8.542964246668465	66.66666666666666
3NCB_B	5CYK_B	35.0	18.0902	21.4401	3.0652630003708285	30.0
3NCC_A	5CYK_B	16.0	10.7714	5315.15	8.578316512390986	66.66666666666666
3NCC_B	5CYK_B	35.0	18.0902	21.4401	3.0652630003708285	30.0
3NVN_A	5CYK_B	25.0	14.2382	488.037	6.190391222651113	26.47058823529412
3NVN_B	5CYK_B	34.0	17.705	40.7504	3.707465655589616	27.083333333333332
3Q3J_A	5CYK_B	15.0	10.3862	5912.97	8.684903522241243	50.0
3Q3J_B	5CYK_B	43.0	21.1718	2.39489	0.8733373007893198	24.074074074074073
3QHY_A	5CYK_B	25.0	14.2382	417.071	6.033256471094536	26.31578947368421
3QHY_B	5CYK_B	34.0	17.705	37.9568	3.6364486709259634	37.93103448275862
3RF3_A	5CYK_B	22.0	13.0826	950.75	6.857251146808369	23.52941176470588
3RF3_C	5CYK_B	0.0	0.0	inf	inf	0.0
3S9D_A	5CYK_B	16.0	10.7714	5327.6	8.580656134326876	60.0
3S9D_B	5CYK_B	30.0	16.1642	110.577	4.705712110861901	28.57142857142857
3SE3_A	5CYK_B	30.0	16.1642	96.6555	4.5711531103984	28.57142857142857
3SE3_B	5CYK_B	16.0	10.7714	5186.7	8.55385293577884	60.0
3SF4_A	5CYK_B	27.0	15.0086	278.483	5.629357016211604	55.55555555555556
3SF4_D	5CYK_B	0.0	0.0	inf	inf	0.0
3U82_A	5CYK_B	32.0	16.9346	50.324	3.9184821004888843	31.57894736842105
3U82_B	5CYK_B	36.0	18.4754	21.0652	3.0476223898079353	28.985507246376812
3WWN_A	5CYK_B	30.0	16.1642	91.6145	4.517589556095677	28.57142857142857
3WWN_B	5CYK_B	15.0	10.3862	6918.8	8.841997623169767	45.45454545454545
4BFI_A	5CYK_B	31.0	16.5494	72.3695	4.281784939914001	33.33333333333333
4BFI_B	5CYK_B	35.0	18.0902	25.711	3.2469189158928433	26.76056338028169
4EKD_A	5CYK_B	20.0	12.3122	1679.35	7.426162092768441	36.36363636363637
4EKD_B	5CYK_B	17.0	11.1566	3929.34	8.276226751828688	22.727272727272727
4FZA_A	5CYK_B	25.0	14.2382	439.204	6.084963997621972	38.46153846153847
4FZA_B	5CYK_B	22.0	13.0826	852.861	6.748596579934173	33.33333333333333
4G0N_A	5CYK_B	30.0	16.1642	89.9879	4.499675216847356	33.33333333333333
4G0N_B	5CYK_B	17.0	11.1566	3300.51	8.101832280968198	50.0
4G2V_A	5CYK_B	26.0	14.6234	288.79	5.665699780380395	55.55555555555556
4G2V_B	5CYK_B	0.0	0.0	inf	inf	0.0
4HRN_A	5CYK_B	26.0	14.6234	284.741	5.65157999515527	40.909090909090914
4HRN_D	5CYK_B	16.0	10.7714	4679.77	8.451004242404878	100.0
4L0P_A	5CYK_B	22.0	13.0826	924.538	6.829294153281543	50.0
4L0P_B	5CYK_B	27.0	15.0086	191.471	5.2547363611217754	20.833333333333336
4MYW_A	5CYK_B	39.0	19.631	8.18664	2.102503557276537	54.54545454545454
4MYW_B	5CYK_B	36.0	18.4754	21.6571	3.0753333452591796	28.985507246376812
4NZW_A	5CYK_B	21.0	12.6974	1143.14	7.041534140983588	41.66666666666667
4NZW_B	5CYK_B	24.0	13.853	520.529	6.2548456021609855	80.0
4O27_A	5CYK_B	25.0	14.2382	427.95	6.059006366327619	38.46153846153847
4O27_B	5CYK_B	21.0	12.6974	1403.72	7.24688113449748	44.44444444444444
4OFY_A	5CYK_B	16.0	10.7714	5568.72	8.62492050399922	60.0
4OFY_D	5CYK_B	35.0	18.0902	24.3017	3.1905463067472333	54.54545454545454
4RA0_A	5CYK_B	42.0	20.7866	3.59581	1.2797692787284944	36.11111111111111
4RA0_C	5CYK_B	24.0	13.853	505.37	6.225290834268659	41.66666666666667
4RS1_A	5CYK_B	0.0	0.0	inf	inf	0.0
4RS1_B	5CYK_B	27.0	15.0086	214.812	5.369763226996055	41.66666666666667
4WND_A	5CYK_B	27.0	15.0086	272.188	5.606493004014136	55.55555555555556
4WND_B	5CYK_B	0.0	0.0	inf	inf	0.0
4Y61_A	5CYK_B	33.0	17.3198	40.4029	3.698901564569105	28.57142857142857
4Y61_B	5CYK_B	19.0	11.927	2506.7	7.826722426059701	33.33333333333333
4YEB_A	5CYK_B	32.0	16.9346	61.338	4.116399553002932	21.052631578947366
4YEB_B	5CYK_B	29.0	15.779	122.819	4.8107117268716895	21.568627450980394
4YFD_A	5CYK_B	33.0	17.3198	42.3033	3.7448650971936814	28.57142857142857
4YFD_B	5CYK_B	26.0	14.6234	307.045	5.7269943166499875	24.528301886792452
5CXB_A	5CYK_B	73.0	32.7278	0.000612103	-7.398609988959319	23.595505617977526
5CXB_B	5CYK_B	1837.0	712.22	0.0	-inf	99.71428571428571
5CYK_A	5CYK_B	74.0	33.113	0.00046765	-7.667790405083714	23.728813559322035
5CYK_B	5CYK_B	1843.0	714.531	0.0	-inf	100.0
5F4E_A	5CYK_B	28.0	15.3938	156.867	5.055398312569771	25.0
5F4E_B	5CYK_B	27.0	15.0086	258.222	5.553819680050014	47.368421052631575
5K39_A	5CYK_B	31.0	16.5494	77.6172	4.351789052113091	45.45454545454545
5K39_B	5CYK_B	22.0	13.0826	1034.51	6.941683163644435	57.14285714285714
5M2O_A	5CYK_B	13.0	9.61583	13525.9	9.512361644938844	33.33333333333333
5M2O_B	5CYK_B	28.0	15.3938	143.951	4.969472963890603	28.000000000000004
5TAR_A	5CYK_B	25.0	14.2382	352.792	5.865878648138576	25.0
5TAR_B	5CYK_B	23.0	13.4678	707.595	6.561871896121604	28.57142857142857
5UFE_A	5CYK_B	26.0	14.6234	341.773	5.834146773997848	25.0
5UFE_B	5CYK_B	25.0	14.2382	278.695	5.6301179938892245	30.0
1A22_A	5F4E_A	27.0	15.0086	132.397	4.885804984635926	20.37037037037037
1A22_B	5F4E_A	23.0	13.4678	448.414	6.105716912833709	50.0
1BP3_A	5F4E_A	26.0	14.6234	183.881	5.214288809252585	62.5
1BP3_B	5F4E_A	26.0	14.6234	197.222	5.284329997812098	63.63636363636363
1C1Y_A	5F4E_A	19.0	11.927	1424.43	7.2615270126814115	28.26086956521739
1C1Y_B	5F4E_A	15.0	10.3862	4227.39	8.34934006032776	36.36363636363637
1E50_A	5F4E_A	25.0	14.2382	246.874	5.508878085014271	55.55555555555556
1E50_B	5F4E_A	19.0	11.927	1378.48	7.228736721834844	75.0
1FC2_C	5F4E_A	0.0	0.0	inf	inf	0.0
1FC2_D	5F4E_A	23.0	13.4678	511.395	6.2371422857267715	36.36363636363637
1FFW_A	5F4E_A	14.0	10.001	6270.31	8.743581074191045	33.33333333333333
1FFW_B	5F4E_A	16.0	10.7714	2914.33	7.977395226739967	36.666666666666664
1GUA_A	5F4E_A	19.0	11.927	1530.53	7.3333693596308	28.26086956521739
1GUA_B	5F4E_A	15.0	10.3862	4187.24	8.339797084653448	36.36363636363637
1JTD_A	5F4E_A	22.0	13.0826	572.922	6.350749581794352	62.5
1JTD_B	5F4E_A	23.0	13.4678	485.409	6.184991834529758	28.57142857142857
1JTG_A	5F4E_A	22.0	13.0826	604.183	6.403877132178054	62.5
1JTG_B	5F4E_A	26.0	14.6234	210.826	5.351033148719941	50.0
1K8R_A	5F4E_A	30.0	16.1642	61.7565	4.123199233126204	62.5
1K8R_B	5F4E_A	0.0	0.0	inf	inf	0.0
1LFD_A	5F4E_A	15.0	10.3862	5002.85	8.517763029027941	28.57142857142857
1LFD_B	5F4E_A	30.0	16.1642	62.3925	4.1334450758440155	62.5
1WQJ_B	5F4E_A	26.0	14.6234	140.609	4.9459829887077245	40.909090909090914
1WQJ_I	5F4E_A	24.0	13.853	260.21	5.561488997315319	31.818181818181817
1YCS_A	5F4E_A	22.0	13.0826	658.629	6.490160401769691	34.78260869565217
1YCS_B	5F4E_A	18.0	11.5418	1857.94	7.5272236260644165	25.806451612903224
2AW2_A	5F4E_A	45.0	21.9422	0.599365	-0.5118845175294957	45.16129032258064
2AW2_B	5F4E_A	16.0	10.7714	3430.34	8.140414660611823	50.0
2C5D_A	5F4E_A	20.0	12.3122	1156.3	7.052980531134916	27.27272727272727
2C5D_C	5F4E_A	29.0	15.779	79.4038	4.374546226049953	57.14285714285714
2DVW_A	5F4E_A	25.0	14.2382	243.96	5.497004277428256	62.5
2DVW_B	5F4E_A	0.0	0.0	inf	inf	0.0
2G2U_A	5F4E_A	27.0	15.0086	135.195	4.906718180676482	44.44444444444444
2G2U_B	5F4E_A	26.0	14.6234	210.826	5.351033148719941	50.0
2KSO_A	5F4E_A	18.0	11.5418	1749.58	7.467131038112951	18.75
2KSO_B	5F4E_A	31.0	16.5494	26.7311	3.285827681567471	33.33333333333333
2REX_A	5F4E_A	21.0	12.6974	781.293	6.660950239535966	25.71428571428571
2REX_B	5F4E_A	26.0	14.6234	172.185	5.14856948018557	40.909090909090914
2WPT_A	5F4E_A	28.0	15.3938	75.8124	4.328261867659705	29.629629629629626
2WPT_B	5F4E_A	19.0	11.927	1565.69	7.356081900377492	21.428571428571427
3BT1_A	5F4E_A	19.0	11.927	1412.87	7.253378375621151	66.66666666666666
3BT1_U	5F4E_A	25.0	14.2382	234.879	5.459070487923899	40.0
3BX1_A	5F4E_A	20.0	12.3122	1056.27	6.962499113403363	33.33333333333333
3BX1_C	5F4E_A	26.0	14.6234	175.155	5.165671296195788	25.806451612903224
3EG5_A	5F4E_A	29.0	15.779	76.9841	4.343598907024471	33.33333333333333
3EG5_B	5F4E_A	32.0	16.9346	33.1242	3.5002641330713513	53.333333333333336
3F1S_A	5F4E_A	29.0	15.779	79.4039	4.37454748543473	28.57142857142857
3F1S_B	5F4E_A	29.0	15.779	78.4881	4.362947020940393	50.0
3KUD_A	5F4E_A	30.0	16.1642	62.2382	4.130968959143453	62.5
3KUD_B	5F4E_A	15.0	10.3862	4513.72	8.414876926211232	36.36363636363637
3LB6_A	5F4E_A	26.0	14.6234	159.236	5.070387378499866	25.0
3LB6_C	5F4E_A	28.0	15.3938	114.514	4.740697086262195	46.666666666666664
3MZG_A	5F4E_A	29.0	15.779	78.9836	4.369240235979501	22.22222222222222
3MZG_B	5F4E_A	26.0	14.6234	200.042	5.298527344501124	63.63636363636363
3N06_A	5F4E_A	29.0	15.779	84.8545	4.440938025041178	22.22222222222222
3N06_B	5F4E_A	26.0	14.6234	200.042	5.298527344501124	63.63636363636363
3N0P_A	5F4E_A	29.0	15.779	84.8545	4.440938025041178	22.22222222222222
3N0P_B	5F4E_A	26.0	14.6234	200.042	5.298527344501124	63.63636363636363
3N4I_A	5F4E_A	27.0	15.0086	136.4	4.915591745409362	44.44444444444444
3N4I_B	5F4E_A	26.0	14.6234	210.826	5.351033148719941	50.0
3NCB_A	5F4E_A	29.0	15.779	84.8545	4.440938025041178	22.22222222222222
3NCB_B	5F4E_A	26.0	14.6234	200.042	5.298527344501124	63.63636363636363
3NCC_A	5F4E_A	29.0	15.779	78.9836	4.369240235979501	22.22222222222222
3NCC_B	5F4E_A	26.0	14.6234	198.261	5.289584344473803	63.63636363636363
3NVN_A	5F4E_A	26.0	14.6234	205.125	5.323619549410255	18.91891891891892
3NVN_B	5F4E_A	25.0	14.2382	315.787	5.755067935679738	40.0
3Q3J_A	5F4E_A	0.0	0.0	inf	inf	0.0
3Q3J_B	5F4E_A	27.0	15.0086	165.152	5.106866261966316	40.909090909090914
3QHY_A	5F4E_A	36.0	18.4754	12.7228	2.5433956594740135	40.0
3QHY_B	5F4E_A	23.0	13.4678	480.92	6.175700936106709	28.57142857142857
3RF3_A	5F4E_A	24.0	13.853	360.944	5.888722821646068	41.17647058823529
3RF3_C	5F4E_A	0.0	0.0	inf	inf	0.0
3S9D_A	5F4E_A	14.0	10.001	6047.8	8.707449848529516	40.0
3S9D_B	5F4E_A	11.0	8.84543	15235.9	9.631409764174487	50.0
3SE3_A	5F4E_A	22.0	13.0826	651.365	6.479070160971829	20.833333333333336
3SE3_B	5F4E_A	23.0	13.4678	482.421	6.178817176803779	23.52941176470588
3SF4_A	5F4E_A	19.0	11.927	1450.07	7.279367110111447	38.46153846153847
3SF4_D	5F4E_A	21.0	12.6974	639.306	6.460383212993774	50.0
3U82_A	5F4E_A	32.0	16.9346	32.6372	3.485452742102496	22.641509433962266
3U82_B	5F4E_A	34.0	17.705	21.0091	3.044955677194982	50.0
3WWN_A	5F4E_A	31.0	16.5494	50.0446	3.9129146078325654	27.500000000000004
3WWN_B	5F4E_A	22.0	13.0826	540.59	6.292661135706034	33.33333333333333
4BFI_A	5F4E_A	28.0	15.3938	124.293	4.822641681564845	66.66666666666666
4BFI_B	5F4E_A	30.0	16.1642	59.0763	4.0788298287555165	40.0
4EKD_A	5F4E_A	21.0	12.6974	898.996	6.801278585073512	21.73913043478261
4EKD_B	5F4E_A	23.0	13.4678	403.56	6.000325175540179	25.0
4FZA_A	5F4E_A	32.0	16.9346	40.7573	3.7076349647473146	30.76923076923077
4FZA_B	5F4E_A	48.0	23.0978	0.40645	-0.9002943587895558	42.10526315789473
4G0N_A	5F4E_A	30.0	16.1642	62.7228	4.138725017902833	62.5
4G0N_B	5F4E_A	15.0	10.3862	4348.5	8.37758623702982	36.36363636363637
4G2V_A	5F4E_A	21.0	12.6974	845.556	6.739994399143553	25.333333333333336
4G2V_B	5F4E_A	0.0	0.0	inf	inf	0.0
4HRN_A	5F4E_A	18.0	11.5418	2106.05	7.6525694341024995	33.33333333333333
4HRN_D	5F4E_A	12.0	9.23063	10828.1	9.289899886007394	33.33333333333333
4L0P_A	5F4E_A	19.0	11.927	1305.34	7.1742188222215475	18.181818181818183
4L0P_B	5F4E_A	17.0	11.1566	2471.12	7.812426768144132	50.0
4MYW_A	5F4E_A	36.0	18.4754	11.8267	2.470359687258587	25.37313432835821
4MYW_B	5F4E_A	34.0	17.705	20.668	3.028586610424938	50.0
4NZW_A	5F4E_A	32.0	16.9346	39.8356	3.6847609848501883	30.76923076923077
4NZW_B	5F4E_A	31.0	16.5494	44.2706	3.7903207998485016	32.25806451612903
4O27_A	5F4E_A	32.0	16.9346	40.4128	3.6991465664697136	30.76923076923077
4O27_B	5F4E_A	47.0	22.7126	0.531037	-0.6329235803183854	42.10526315789473
4OFY_A	5F4E_A	33.0	17.3198	25.415	3.235339550898866	38.88888888888889
4OFY_D	5F4E_A	33.0	17.3198	26.6124	3.2813772725798467	24.137931034482758
4RA0_A	5F4E_A	20.0	12.3122	1187.52	7.079622377872233	27.27272727272727
4RA0_C	5F4E_A	29.0	15.779	80.7689	4.391591990443551	57.14285714285714
4RS1_A	5F4E_A	0.0	0.0	inf	inf	0.0
4RS1_B	5F4E_A	24.0	13.853	337.164	5.820569458862442	38.88888888888889
4WND_A	5F4E_A	26.0	14.6234	189.305	5.243359470967356	40.0
4WND_B	5F4E_A	0.0	0.0	inf	inf	0.0
4Y61_A	5F4E_A	30.0	16.1642	70.9232	4.261597601451469	35.714285714285715
4Y61_B	5F4E_A	39.0	19.631	5.55476	1.7146552178378278	22.018348623853214
4YEB_A	5F4E_A	26.0	14.6234	230.337	5.439543453930887	44.44444444444444
4YEB_B	5F4E_A	34.0	17.705	21.5693	3.071271007394175	20.3125
4YFD_A	5F4E_A	30.0	16.1642	62.0886	4.128562397208276	35.714285714285715
4YFD_B	5F4E_A	38.0	19.2458	7.8126	2.0557378149806005	34.48275862068966
5CXB_A	5F4E_A	26.0	14.6234	212.774	5.360230569551722	38.88888888888889
5CXB_B	5F4E_A	29.0	15.779	101.75	4.622518824322705	25.0
5CYK_A	5F4E_A	26.0	14.6234	207.015	5.332791254408113	38.88888888888889
5CYK_B	5F4E_A	28.0	15.3938	104.428	4.648497838723269	25.0
5F4E_A	5F4E_A	1257.0	488.804	0.0	-inf	100.0
5F4E_B	5F4E_A	42.0	20.7866	2.03049	0.7082771432367421	33.33333333333333
5K39_A	5F4E_A	33.0	17.3198	28.7219	3.3576598979806707	32.5
5K39_B	5F4E_A	12.0	9.23063	9540.88	9.163341003374773	66.66666666666666
5M2O_A	5F4E_A	0.0	0.0	inf	inf	0.0
5M2O_B	5F4E_A	0.0	0.0	inf	inf	0.0
5TAR_A	5F4E_A	25.0	14.2382	272.653	5.608199924429087	50.0
5TAR_B	5F4E_A	19.0	11.927	1453.98	7.282059902840677	44.44444444444444
5UFE_A	5F4E_A	25.0	14.2382	276.637	5.62270617745744	50.0
5UFE_B	5F4E_A	26.0	14.6234	154.664	5.041255022030201	50.0
1A22_A	5F4E_B	37.0	18.8606	8.09197	2.090872211933328	34.69387755102041
1A22_B	5F4E_B	30.0	16.1642	57.5838	4.053241278143647	30.76923076923077
1BP3_A	5F4E_B	37.0	18.8606	7.59426	2.027392698779484	34.69387755102041
1BP3_B	5F4E_B	32.0	16.9346	29.7476	3.392748456468549	32.142857142857146
1C1Y_A	5F4E_B	21.0	12.6974	647.097	6.47249620598386	37.5
1C1Y_B	5F4E_B	12.0	9.23063	9964.56	9.206790077131162	66.66666666666666
1E50_A	5F4E_B	25.0	14.2382	199.978	5.298207360497593	45.45454545454545
1E50_B	5F4E_B	28.0	15.3938	100.745	4.61259257180373	20.33898305084746
1FC2_C	5F4E_B	0.0	0.0	inf	inf	0.0
1FC2_D	5F4E_B	33.0	17.3198	22.9362	3.1327164484593393	22.22222222222222
1FFW_A	5F4E_B	17.0	11.1566	2330.76	7.753949673632042	40.0
1FFW_B	5F4E_B	18.0	11.5418	1652.3	7.4099235356569455	50.0
1GUA_A	5F4E_B	21.0	12.6974	695.561	6.544718714203329	37.5
1GUA_B	5F4E_B	12.0	9.23063	9973.06	9.207642736627628	66.66666666666666
1JTD_A	5F4E_B	31.0	16.5494	42.5557	3.750813806094541	22.22222222222222
1JTD_B	5F4E_B	36.0	18.4754	10.2986	2.332007963667216	22.727272727272727
1JTG_A	5F4E_B	27.0	15.0086	139.082	4.935063687249094	35.294117647058826
1JTG_B	5F4E_B	21.0	12.6974	701.222	6.552824527340982	75.0
1K8R_A	5F4E_B	20.0	12.3122	1081.84	6.986418574165104	30.0
1K8R_B	5F4E_B	20.0	12.3122	850.978	6.746386276300312	50.0
1LFD_A	5F4E_B	23.0	13.4678	336.75	5.819340815290474	45.45454545454545
1LFD_B	5F4E_B	20.0	12.3122	1101.9	7.004791241493732	30.0
1WQJ_B	5F4E_B	27.0	15.0086	114.502	4.740592290090652	28.57142857142857
1WQJ_I	5F4E_B	10.0	8.46023	18037.8	9.800224834960447	50.0
1YCS_A	5F4E_B	29.0	15.779	76.6997	4.339897797022667	33.33333333333333
1YCS_B	5F4E_B	29.0	15.779	79.6446	4.377574237447594	25.0
2AW2_A	5F4E_B	24.0	13.853	271.81	5.605103292798889	55.55555555555556
2AW2_B	5F4E_B	24.0	13.853	249.71	5.520300244541494	50.0
2C5D_A	5F4E_B	21.0	12.6974	682.064	6.525123495082839	41.66666666666667
2C5D_C	5F4E_B	31.0	16.5494	43.1885	3.7655742561078656	21.73913043478261
2DVW_A	5F4E_B	24.0	13.853	360.292	5.886914813788418	22.58064516129032
2DVW_B	5F4E_B	0.0	0.0	inf	inf	0.0
2G2U_A	5F4E_B	33.0	17.3198	23.2666	3.147018855766599	25.0
2G2U_B	5F4E_B	21.0	12.6974	701.222	6.552824527340982	75.0
2KSO_A	5F4E_B	20.0	12.3122	751.116	6.621560100555348	22.22222222222222
2KSO_B	5F4E_B	0.0	0.0	inf	inf	0.0
